pair_id,sentence,type,pronoun,preferred,noun,verb,ll,np_ll
2375,Chris didn't pour a negroni. ||| He ,negation,1,0,negroni,pour,7.531498,0.0
2377,Bob poured a negroni. ||| He ,negation,1,1,negroni,pour,9.107537,0.0
2377,Bob didn't pour a negroni. ||| He ,negation,1,0,negroni,pour,7.310896,0.0
2379,Linda poured a negroni. ||| She ,negation,1,1,negroni,pour,8.483697,0.0
2379,Linda didn't pour a negroni. ||| She ,negation,1,0,negroni,pour,7.5904884,0.0
2381,John ordered a negroni. ||| He ,negation,1,1,negroni,order,8.81787,0.0
2381,John didn't order a negroni. ||| He ,negation,1,0,negroni,order,7.3223476,0.0
2383,Richard ordered a negroni. ||| He ,negation,1,1,negroni,order,8.877472,0.0
2383,Richard didn't order a negroni. ||| He ,negation,1,0,negroni,order,7.6535444,0.0
2385,Elizabeth ordered a negroni. ||| She ,negation,1,1,negroni,order,8.807118,0.0
2385,Elizabeth didn't order a negroni. ||| She ,negation,1,0,negroni,order,7.5380373,0.0
2387,Chris ordered a negroni. ||| He ,negation,1,1,negroni,order,8.539648,0.0
2387,Chris didn't order a negroni. ||| He ,negation,1,0,negroni,order,7.46457,0.0
2389,Barbara ordered a negroni. ||| She ,negation,1,1,negroni,order,8.814336,0.0
2389,Barbara didn't order a negroni. ||| She ,negation,1,0,negroni,order,7.910266,0.0
2391,Joseph ordered a negroni. ||| He ,negation,1,1,negroni,order,8.860058,0.0
2391,Joseph didn't order a negroni. ||| He ,negation,1,0,negroni,order,7.4410787,0.0
2393,James ordered a negroni. ||| He ,negation,1,1,negroni,order,8.92716,0.0
2393,James didn't order a negroni. ||| He ,negation,1,0,negroni,order,7.8771276,0.0
2395,Linda ordered a negroni. ||| She ,negation,1,1,negroni,order,8.408017,0.0
2395,Linda didn't order a negroni. ||| She ,negation,1,0,negroni,order,7.4918942,0.0
2397,Susan ordered a negroni. ||| She ,negation,1,1,negroni,order,8.656179,0.0
2397,Susan didn't order a negroni. ||| She ,negation,1,0,negroni,order,7.14648,0.0
2399,Linda ordered a negroni. ||| She ,negation,1,1,negroni,order,8.408017,0.0
2399,Linda didn't order a negroni. ||| She ,negation,1,0,negroni,order,7.4918942,0.0
2401,Bob drunk a pisco sour. ||| He ,negation,1,1,pisco sour,drink,8.272408,0.0
2401,Bob didn't drink a pisco sour. ||| He ,negation,1,0,pisco sour,drink,7.5412507,0.0
2403,Michael drunk a pisco sour. ||| He ,negation,1,1,pisco sour,drink,8.273825,0.0
2403,Michael didn't drink a pisco sour. ||| He ,negation,1,0,pisco sour,drink,7.853411,0.0
2405,Barbara drunk a pisco sour. ||| She ,negation,1,1,pisco sour,drink,8.24298,0.0
2405,Barbara didn't drink a pisco sour. ||| She ,negation,1,0,pisco sour,drink,8.063637,0.0
2407,John drunk a pisco sour. ||| He ,negation,1,1,pisco sour,drink,8.222885,0.0
2407,John didn't drink a pisco sour. ||| He ,negation,1,0,pisco sour,drink,7.6275077,0.0
2409,Jessica drunk a pisco sour. ||| She ,negation,1,1,pisco sour,drink,8.414829,0.0
2409,Jessica didn't drink a pisco sour. ||| She ,negation,1,0,pisco sour,drink,7.4212418,0.0
2411,Michael drunk a pisco sour. ||| He ,negation,1,1,pisco sour,drink,8.273825,0.0
2411,Michael didn't drink a pisco sour. ||| He ,negation,1,0,pisco sour,drink,7.853411,0.0
2413,Sarah drunk a pisco sour. ||| She ,negation,1,1,pisco sour,drink,8.448154,0.0
2413,Sarah didn't drink a pisco sour. ||| She ,negation,1,0,pisco sour,drink,7.6161156,0.0
2415,Elizabeth drunk a pisco sour. ||| She ,negation,1,1,pisco sour,drink,8.597931,0.0
2415,Elizabeth didn't drink a pisco sour. ||| She ,negation,1,0,pisco sour,drink,7.854538,0.0
2417,Michael drunk a pisco sour. ||| He ,negation,1,1,pisco sour,drink,8.273825,0.0
2417,Michael didn't drink a pisco sour. ||| He ,negation,1,0,pisco sour,drink,7.853411,0.0
2419,Susan drunk a pisco sour. ||| She ,negation,1,1,pisco sour,drink,8.622305,0.0
2419,Susan didn't drink a pisco sour. ||| She ,negation,1,0,pisco sour,drink,7.525332,0.0
2421,Richard brought a pisco sour. ||| He ,negation,1,1,pisco sour,bring,9.265138,0.0
2421,Richard didn't bring a pisco sour. ||| He ,negation,1,0,pisco sour,bring,7.594182,0.0
2423,Mary brought a pisco sour. ||| She ,negation,1,1,pisco sour,bring,8.945078,0.0
2423,Mary didn't bring a pisco sour. ||| She ,negation,1,0,pisco sour,bring,7.286447,0.0
2425,Susan brought a pisco sour. ||| She ,negation,1,1,pisco sour,bring,9.02278,0.0
2425,Susan didn't bring a pisco sour. ||| She ,negation,1,0,pisco sour,bring,7.3209343,0.0
2427,Chris brought a pisco sour. ||| He ,negation,1,1,pisco sour,bring,9.443841,0.0
2427,Chris didn't bring a pisco sour. ||| He ,negation,1,0,pisco sour,bring,7.5393524,0.0
2429,Jennifer brought a pisco sour. ||| She ,negation,1,1,pisco sour,bring,8.898729,0.0
2429,Jennifer didn't bring a pisco sour. ||| She ,negation,1,0,pisco sour,bring,7.204457,0.0
2431,Joseph brought a pisco sour. ||| He ,negation,1,1,pisco sour,bring,8.9855385,0.0
2431,Joseph didn't bring a pisco sour. ||| He ,negation,1,0,pisco sour,bring,7.44786,0.0
2433,James brought a pisco sour. ||| He ,negation,1,1,pisco sour,bring,9.328159,0.0
2433,James didn't bring a pisco sour. ||| He ,negation,1,0,pisco sour,bring,7.8212814,0.0
2435,Linda brought a pisco sour. ||| She ,negation,1,1,pisco sour,bring,8.248959,0.0
2435,Linda didn't bring a pisco sour. ||| She ,negation,1,0,pisco sour,bring,7.5124187,0.0
2437,David brought a pisco sour. ||| He ,negation,1,1,pisco sour,bring,9.256038,0.0
2437,David didn't bring a pisco sour. ||| He ,negation,1,0,pisco sour,bring,7.578284,0.0
2439,Mary brought a pisco sour. ||| She ,negation,1,1,pisco sour,bring,8.945078,0.0
2439,Mary didn't bring a pisco sour. ||| She ,negation,1,0,pisco sour,bring,7.286447,0.0
2441,Richard got a pisco sour. ||| He ,negation,1,1,pisco sour,get,8.615343,0.0
2441,Richard didn't get a pisco sour. ||| He ,negation,1,0,pisco sour,get,7.813585,0.0
2443,Susan got a pisco sour. ||| She ,negation,1,1,pisco sour,get,8.004699,0.0
2443,Susan didn't get a pisco sour. ||| She ,negation,1,0,pisco sour,get,7.4138265,0.0
2445,Richard got a pisco sour. ||| He ,negation,1,1,pisco sour,get,8.615343,0.0
2445,Richard didn't get a pisco sour. ||| He ,negation,1,0,pisco sour,get,7.813585,0.0
2447,Chris got a pisco sour. ||| He ,negation,1,1,pisco sour,get,8.308048,0.0
2447,Chris didn't get a pisco sour. ||| He ,negation,1,0,pisco sour,get,7.8015275,0.0
2449,Karen got a pisco sour. ||| She ,negation,1,1,pisco sour,get,8.047438,0.0
2449,Karen didn't get a pisco sour. ||| She ,negation,1,0,pisco sour,get,7.6605396,0.0
2451,Linda got a pisco sour. ||| She ,negation,1,1,pisco sour,get,7.8049536,0.0
2451,Linda didn't get a pisco sour. ||| She ,negation,1,0,pisco sour,get,7.627732,0.0
2453,Elizabeth got a pisco sour. ||| She ,negation,1,1,pisco sour,get,8.238341,0.0
2453,Elizabeth didn't get a pisco sour. ||| She ,negation,1,0,pisco sour,get,7.75161,0.0
2455,David got a pisco sour. ||| He ,negation,1,1,pisco sour,get,8.464862,0.0
2455,David didn't get a pisco sour. ||| He ,negation,1,0,pisco sour,get,7.8520927,0.0
2457,Thomas got a pisco sour. ||| He ,negation,1,1,pisco sour,get,8.852759,0.0
2457,Thomas didn't get a pisco sour. ||| He ,negation,1,0,pisco sour,get,8.467425,0.0
2459,Karen got a pisco sour. ||| She ,negation,1,1,pisco sour,get,8.047438,0.0
2459,Karen didn't get a pisco sour. ||| She ,negation,1,0,pisco sour,get,7.6605396,0.0
2461,Susan bought a pisco sour. ||| She ,negation,1,1,pisco sour,buy,7.552391,0.0
2461,Susan didn't buy a pisco sour. ||| She ,negation,1,0,pisco sour,buy,7.2813787,0.0
2463,Chris bought a pisco sour. ||| He ,negation,1,1,pisco sour,buy,7.477969,0.0
2463,Chris didn't buy a pisco sour. ||| He ,negation,1,0,pisco sour,buy,7.514394,0.0
2465,Jennifer bought a pisco sour. ||| She ,negation,1,1,pisco sour,buy,7.27553,0.0
2465,Jennifer didn't buy a pisco sour. ||| She ,negation,1,0,pisco sour,buy,7.211526,0.0
2467,Linda bought a pisco sour. ||| She ,negation,1,1,pisco sour,buy,7.364777,0.0
2467,Linda didn't buy a pisco sour. ||| She ,negation,1,0,pisco sour,buy,7.482909,0.0
2469,Richard bought a pisco sour. ||| He ,negation,1,1,pisco sour,buy,7.670307,0.0
2469,Richard didn't buy a pisco sour. ||| He ,negation,1,0,pisco sour,buy,7.6384034,0.0
2471,Joseph bought a pisco sour. ||| He ,negation,1,1,pisco sour,buy,7.6786976,0.0
2471,Joseph didn't buy a pisco sour. ||| He ,negation,1,0,pisco sour,buy,7.4491158,0.0
2473,Chris bought a pisco sour. ||| He ,negation,1,1,pisco sour,buy,7.477969,0.0
2473,Chris didn't buy a pisco sour. ||| He ,negation,1,0,pisco sour,buy,7.514394,0.0
2475,Bob bought a pisco sour. ||| He ,negation,1,1,pisco sour,buy,7.5400176,0.0
2475,Bob didn't buy a pisco sour. ||| He ,negation,1,0,pisco sour,buy,7.349775,0.0
2477,Linda bought a pisco sour. ||| She ,negation,1,1,pisco sour,buy,7.364777,0.0
2477,Linda didn't buy a pisco sour. ||| She ,negation,1,0,pisco sour,buy,7.482909,0.0
2479,Bill bought a pisco sour. ||| He ,negation,1,1,pisco sour,buy,7.9007316,0.0
2479,Bill didn't buy a pisco sour. ||| He ,negation,1,0,pisco sour,buy,7.708327,0.0
2481,Richard made a pisco sour. ||| He ,negation,1,1,pisco sour,make,8.928316,0.0
2481,Richard didn't make a pisco sour. ||| He ,negation,1,0,pisco sour,make,7.573653,0.0
2483,Elizabeth made a pisco sour. ||| She ,negation,1,1,pisco sour,make,8.900769,0.0
2483,Elizabeth didn't make a pisco sour. ||| She ,negation,1,0,pisco sour,make,7.7640047,0.0
2485,Bill made a pisco sour. ||| He ,negation,1,1,pisco sour,make,9.007399,0.0
2485,Bill didn't make a pisco sour. ||| He ,negation,1,0,pisco sour,make,7.9111996,0.0
2487,Richard made a pisco sour. ||| He ,negation,1,1,pisco sour,make,8.928316,0.0
2487,Richard didn't make a pisco sour. ||| He ,negation,1,0,pisco sour,make,7.573653,0.0
2489,Chris made a pisco sour. ||| He ,negation,1,1,pisco sour,make,8.827782,0.0
2489,Chris didn't make a pisco sour. ||| He ,negation,1,0,pisco sour,make,7.454026,0.0
2491,James made a pisco sour. ||| He ,negation,1,1,pisco sour,make,9.084057,0.0
2491,James didn't make a pisco sour. ||| He ,negation,1,0,pisco sour,make,7.8337274,0.0
2493,James made a pisco sour. ||| He ,negation,1,1,pisco sour,make,9.084057,0.0
2493,James didn't make a pisco sour. ||| He ,negation,1,0,pisco sour,make,7.8337274,0.0
2495,Thomas made a pisco sour. ||| He ,negation,1,1,pisco sour,make,9.291569,0.0
2495,Thomas didn't make a pisco sour. ||| He ,negation,1,0,pisco sour,make,8.48969,0.0
2497,John made a pisco sour. ||| He ,negation,1,1,pisco sour,make,8.680876,0.0
2497,John didn't make a pisco sour. ||| He ,negation,1,0,pisco sour,make,7.4040813,0.0
2499,David made a pisco sour. ||| He ,negation,1,1,pisco sour,make,8.844808,0.0
2499,David didn't make a pisco sour. ||| He ,negation,1,0,pisco sour,make,7.471369,0.0
2501,John had a pisco sour. ||| He ,negation,1,1,pisco sour,have,8.308753,0.0
2501,John didn't have a pisco sour. ||| He ,negation,1,0,pisco sour,have,7.5630493,0.0
2503,Michael had a pisco sour. ||| He ,negation,1,1,pisco sour,have,8.523117,0.0
2503,Michael didn't have a pisco sour. ||| He ,negation,1,0,pisco sour,have,7.6001077,0.0
2505,Jessica had a pisco sour. ||| She ,negation,1,1,pisco sour,have,8.371071,0.0
2505,Jessica didn't have a pisco sour. ||| She ,negation,1,0,pisco sour,have,7.1632133,0.0
2507,James had a pisco sour. ||| He ,negation,1,1,pisco sour,have,8.739048,0.0
2507,James didn't have a pisco sour. ||| He ,negation,1,0,pisco sour,have,7.7352123,0.0
2509,Bob had a pisco sour. ||| He ,negation,1,1,pisco sour,have,8.452871,0.0
2509,Bob didn't have a pisco sour. ||| He ,negation,1,0,pisco sour,have,7.5596395,0.0
2511,Chris had a pisco sour. ||| He ,negation,1,1,pisco sour,have,8.432348,0.0
2511,Chris didn't have a pisco sour. ||| He ,negation,1,0,pisco sour,have,7.6161256,0.0
2513,Linda had a pisco sour. ||| She ,negation,1,1,pisco sour,have,8.174806,0.0
2513,Linda didn't have a pisco sour. ||| She ,negation,1,0,pisco sour,have,7.4167256,0.0
2515,Barbara had a pisco sour. ||| She ,negation,1,1,pisco sour,have,8.82872,0.0
2515,Barbara didn't have a pisco sour. ||| She ,negation,1,0,pisco sour,have,7.8462677,0.0
2517,Joseph had a pisco sour. ||| He ,negation,1,1,pisco sour,have,8.400429,0.0
2517,Joseph didn't have a pisco sour. ||| He ,negation,1,0,pisco sour,have,7.4884925,0.0
2519,David had a pisco sour. ||| He ,negation,1,1,pisco sour,have,8.429363,0.0
2519,David didn't have a pisco sour. ||| He ,negation,1,0,pisco sour,have,7.5331025,0.0
2521,David slurped a pisco sour. ||| He ,negation,1,1,pisco sour,slurp,9.17256,0.0
2521,David didn't slurp a pisco sour. ||| He ,negation,1,0,pisco sour,slurp,7.7273536,0.0
2523,James slurped a pisco sour. ||| He ,negation,1,1,pisco sour,slurp,9.063079,0.0
2523,James didn't slurp a pisco sour. ||| He ,negation,1,0,pisco sour,slurp,8.075313,0.0
2525,Joseph slurped a pisco sour. ||| He ,negation,1,1,pisco sour,slurp,9.040312,0.0
2525,Joseph didn't slurp a pisco sour. ||| He ,negation,1,0,pisco sour,slurp,7.52225,0.0
2527,Susan slurped a pisco sour. ||| She ,negation,1,1,pisco sour,slurp,9.281855,0.0
2527,Susan didn't slurp a pisco sour. ||| She ,negation,1,0,pisco sour,slurp,7.4094753,0.0
2529,Jessica slurped a pisco sour. ||| She ,negation,1,1,pisco sour,slurp,9.111891,0.0
2529,Jessica didn't slurp a pisco sour. ||| She ,negation,1,0,pisco sour,slurp,7.459238,0.0
2531,Linda slurped a pisco sour. ||| She ,negation,1,1,pisco sour,slurp,8.133869,0.0
2531,Linda didn't slurp a pisco sour. ||| She ,negation,1,0,pisco sour,slurp,7.745958,0.0
2533,Elizabeth slurped a pisco sour. ||| She ,negation,1,1,pisco sour,slurp,9.227272,0.0
2533,Elizabeth didn't slurp a pisco sour. ||| She ,negation,1,0,pisco sour,slurp,7.953171,0.0
2535,Bill slurped a pisco sour. ||| He ,negation,1,1,pisco sour,slurp,9.134556,0.0
2535,Bill didn't slurp a pisco sour. ||| He ,negation,1,0,pisco sour,slurp,7.9514914,0.0
2537,Chris slurped a pisco sour. ||| He ,negation,1,1,pisco sour,slurp,9.105725,0.0
2537,Chris didn't slurp a pisco sour. ||| He ,negation,1,0,pisco sour,slurp,7.6151094,0.0
2539,Richard slurped a pisco sour. ||| He ,negation,1,1,pisco sour,slurp,9.049486,0.0
2539,Richard didn't slurp a pisco sour. ||| He ,negation,1,0,pisco sour,slurp,7.761077,0.0
2541,Nancy downed a pisco sour. ||| She ,negation,1,1,pisco sour,down,8.608003,0.0
2541,Nancy didn't down a pisco sour. ||| She ,negation,1,0,pisco sour,down,8.063303,0.0
2543,Mary downed a pisco sour. ||| She ,negation,1,1,pisco sour,down,8.80661,0.0
2543,Mary didn't down a pisco sour. ||| She ,negation,1,0,pisco sour,down,7.557003,0.0
2545,James downed a pisco sour. ||| He ,negation,1,1,pisco sour,down,8.960447,0.0
2545,James didn't down a pisco sour. ||| He ,negation,1,0,pisco sour,down,8.270894,0.0
2547,Thomas downed a pisco sour. ||| He ,negation,1,1,pisco sour,down,9.214378,0.0
2547,Thomas didn't down a pisco sour. ||| He ,negation,1,0,pisco sour,down,8.762421,0.0
2549,Bill downed a pisco sour. ||| He ,negation,1,1,pisco sour,down,9.036142,0.0
2549,Bill didn't down a pisco sour. ||| He ,negation,1,0,pisco sour,down,8.254246,0.0
2551,Mary downed a pisco sour. ||| She ,negation,1,1,pisco sour,down,8.80661,0.0
2551,Mary didn't down a pisco sour. ||| She ,negation,1,0,pisco sour,down,7.557003,0.0
2553,Elizabeth downed a pisco sour. ||| She ,negation,1,1,pisco sour,down,8.891327,0.0
2553,Elizabeth didn't down a pisco sour. ||| She ,negation,1,0,pisco sour,down,8.008188,0.0
2555,Thomas downed a pisco sour. ||| He ,negation,1,1,pisco sour,down,9.214378,0.0
2555,Thomas didn't down a pisco sour. ||| He ,negation,1,0,pisco sour,down,8.762421,0.0
2557,Richard downed a pisco sour. ||| He ,negation,1,1,pisco sour,down,8.840255,0.0
2557,Richard didn't down a pisco sour. ||| He ,negation,1,0,pisco sour,down,8.037739,0.0
2559,John downed a pisco sour. ||| He ,negation,1,1,pisco sour,down,8.966137,0.0
2559,John didn't down a pisco sour. ||| He ,negation,1,0,pisco sour,down,7.7404213,0.0
2561,Chris poured a pisco sour. ||| He ,negation,1,1,pisco sour,pour,9.234186,0.0
2561,Chris didn't pour a pisco sour. ||| He ,negation,1,0,pisco sour,pour,7.7540097,0.0
2563,Barbara poured a pisco sour. ||| She ,negation,1,1,pisco sour,pour,8.821369,0.0
2563,Barbara didn't pour a pisco sour. ||| She ,negation,1,0,pisco sour,pour,8.25129,0.0
2565,David poured a pisco sour. ||| He ,negation,1,1,pisco sour,pour,9.218845,0.0
2565,David didn't pour a pisco sour. ||| He ,negation,1,0,pisco sour,pour,7.7271748,0.0
2567,Mary poured a pisco sour. ||| She ,negation,1,1,pisco sour,pour,9.097857,0.0
2567,Mary didn't pour a pisco sour. ||| She ,negation,1,0,pisco sour,pour,7.46593,0.0
2569,Jennifer poured a pisco sour. ||| She ,negation,1,1,pisco sour,pour,9.055246,0.0
2569,Jennifer didn't pour a pisco sour. ||| She ,negation,1,0,pisco sour,pour,7.5641623,0.0
2571,Michael poured a pisco sour. ||| He ,negation,1,1,pisco sour,pour,9.112767,0.0
2571,Michael didn't pour a pisco sour. ||| He ,negation,1,0,pisco sour,pour,7.9098516,0.0
2573,Karen poured a pisco sour. ||| She ,negation,1,1,pisco sour,pour,8.164655,0.0
2573,Karen didn't pour a pisco sour. ||| She ,negation,1,0,pisco sour,pour,8.019007,0.0
2575,Elizabeth poured a pisco sour. ||| She ,negation,1,1,pisco sour,pour,9.182657,0.0
2575,Elizabeth didn't pour a pisco sour. ||| She ,negation,1,0,pisco sour,pour,8.013731,0.0
2577,Bob poured a pisco sour. ||| He ,negation,1,1,pisco sour,pour,9.133591,0.0
2577,Bob didn't pour a pisco sour. ||| He ,negation,1,0,pisco sour,pour,7.5667076,0.0
2579,John poured a pisco sour. ||| He ,negation,1,1,pisco sour,pour,9.1126375,0.0
2579,John didn't pour a pisco sour. ||| He ,negation,1,0,pisco sour,pour,7.5658617,0.0
2581,Bob ordered a pisco sour. ||| He ,negation,1,1,pisco sour,order,9.046369,0.0
2581,Bob didn't order a pisco sour. ||| He ,negation,1,0,pisco sour,order,7.637215,0.0
2583,Richard ordered a pisco sour. ||| He ,negation,1,1,pisco sour,order,8.989086,0.0
2583,Richard didn't order a pisco sour. ||| He ,negation,1,0,pisco sour,order,7.830058,0.0
2585,David ordered a pisco sour. ||| He ,negation,1,1,pisco sour,order,8.952129,0.0
2585,David didn't order a pisco sour. ||| He ,negation,1,0,pisco sour,order,7.777338,0.0
2587,Bill ordered a pisco sour. ||| He ,negation,1,1,pisco sour,order,9.25972,0.0
2587,Bill didn't order a pisco sour. ||| He ,negation,1,0,pisco sour,order,8.045416,0.0
2589,Linda ordered a pisco sour. ||| She ,negation,1,1,pisco sour,order,8.335865,0.0
2589,Linda didn't order a pisco sour. ||| She ,negation,1,0,pisco sour,order,7.8060193,0.0
2591,Jessica ordered a pisco sour. ||| She ,negation,1,1,pisco sour,order,8.660101,0.0
2591,Jessica didn't order a pisco sour. ||| She ,negation,1,0,pisco sour,order,7.468506,0.0
2593,Mary ordered a pisco sour. ||| She ,negation,1,1,pisco sour,order,8.8724,0.0
2593,Mary didn't order a pisco sour. ||| She ,negation,1,0,pisco sour,order,7.501405,0.0
2595,Barbara ordered a pisco sour. ||| She ,negation,1,1,pisco sour,order,8.861544,0.0
2595,Barbara didn't order a pisco sour. ||| She ,negation,1,0,pisco sour,order,8.206981,0.0
2597,Susan ordered a pisco sour. ||| She ,negation,1,1,pisco sour,order,8.701628,0.0
2597,Susan didn't order a pisco sour. ||| She ,negation,1,0,pisco sour,order,7.5672383,0.0
2599,Barbara ordered a pisco sour. ||| She ,negation,1,1,pisco sour,order,8.861544,0.0
2599,Barbara didn't order a pisco sour. ||| She ,negation,1,0,pisco sour,order,8.206981,0.0
2601,James drunk a coke. ||| He ,negation,1,1,coke,drink,7.891773,0.0
2601,James didn't drink a coke. ||| He ,negation,1,0,coke,drink,8.178679,0.0
2603,Jennifer drunk a coke. ||| She ,negation,1,1,coke,drink,7.800581,0.0
2603,Jennifer didn't drink a coke. ||| She ,negation,1,0,coke,drink,7.238951,0.0
2605,Sarah drunk a coke. ||| She ,negation,1,1,coke,drink,7.880873,0.0
2605,Sarah didn't drink a coke. ||| She ,negation,1,0,coke,drink,7.4914155,0.0
2607,Jennifer drunk a coke. ||| She ,negation,1,1,coke,drink,7.800581,0.0
2607,Jennifer didn't drink a coke. ||| She ,negation,1,0,coke,drink,7.238951,0.0
2609,Bill drunk a coke. ||| He ,negation,1,1,coke,drink,7.7752953,0.0
2609,Bill didn't drink a coke. ||| He ,negation,1,0,coke,drink,7.9537683,0.0
2611,Jennifer drunk a coke. ||| She ,negation,1,1,coke,drink,7.800581,0.0
2611,Jennifer didn't drink a coke. ||| She ,negation,1,0,coke,drink,7.238951,0.0
2613,Barbara drunk a coke. ||| She ,negation,1,1,coke,drink,7.946743,0.0
2613,Barbara didn't drink a coke. ||| She ,negation,1,0,coke,drink,7.9694033,0.0
2615,John drunk a coke. ||| He ,negation,1,1,coke,drink,7.948757,0.0
2615,John didn't drink a coke. ||| He ,negation,1,0,coke,drink,7.830571,0.0
2617,David drunk a coke. ||| He ,negation,1,1,coke,drink,7.8617697,0.0
2617,David didn't drink a coke. ||| He ,negation,1,0,coke,drink,7.7082515,0.0
2619,Bill drunk a coke. ||| He ,negation,1,1,coke,drink,7.7752953,0.0
2619,Bill didn't drink a coke. ||| He ,negation,1,0,coke,drink,7.9537683,0.0
2621,Thomas brought a coke. ||| He ,negation,1,1,coke,bring,9.158868,0.0
2621,Thomas didn't bring a coke. ||| He ,negation,1,0,coke,bring,8.292772,0.0
2623,Susan brought a coke. ||| She ,negation,1,1,coke,bring,8.493261,0.0
2623,Susan didn't bring a coke. ||| She ,negation,1,0,coke,bring,7.0638504,0.0
2625,John brought a coke. ||| He ,negation,1,1,coke,bring,8.979174,0.0
2625,John didn't bring a coke. ||| He ,negation,1,0,coke,bring,7.6322775,0.0
2627,James brought a coke. ||| He ,negation,1,1,coke,bring,8.998922,0.0
2627,James didn't bring a coke. ||| He ,negation,1,0,coke,bring,7.8867025,0.0
2629,Richard brought a coke. ||| He ,negation,1,1,coke,bring,8.862658,0.0
2629,Richard didn't bring a coke. ||| He ,negation,1,0,coke,bring,7.5765214,0.0
2631,Thomas brought a coke. ||| He ,negation,1,1,coke,bring,9.158868,0.0
2631,Thomas didn't bring a coke. ||| He ,negation,1,0,coke,bring,8.292772,0.0
2633,Joseph brought a coke. ||| He ,negation,1,1,coke,bring,8.772297,0.0
2633,Joseph didn't bring a coke. ||| He ,negation,1,0,coke,bring,7.526703,0.0
2635,Richard brought a coke. ||| He ,negation,1,1,coke,bring,8.862658,0.0
2635,Richard didn't bring a coke. ||| He ,negation,1,0,coke,bring,7.5765214,0.0
2637,Nancy brought a coke. ||| She ,negation,1,1,coke,bring,8.547511,0.0
2637,Nancy didn't bring a coke. ||| She ,negation,1,0,coke,bring,7.6364603,0.0
2639,James brought a coke. ||| He ,negation,1,1,coke,bring,8.998922,0.0
2639,James didn't bring a coke. ||| He ,negation,1,0,coke,bring,7.8867025,0.0
2641,Elizabeth got a coke. ||| She ,negation,1,1,coke,get,7.503398,0.0
2641,Elizabeth didn't get a coke. ||| She ,negation,1,0,coke,get,7.2843103,0.0
2643,Michael got a coke. ||| He ,negation,1,1,coke,get,7.662597,0.0
2643,Michael didn't get a coke. ||| He ,negation,1,0,coke,get,7.6487274,0.0
2645,Joseph got a coke. ||| He ,negation,1,1,coke,get,7.5788374,0.0
2645,Joseph didn't get a coke. ||| He ,negation,1,0,coke,get,7.466929,0.0
2647,Jessica got a coke. ||| She ,negation,1,1,coke,get,7.2302012,0.0
2647,Jessica didn't get a coke. ||| She ,negation,1,0,coke,get,6.8980474,0.0
2649,James got a coke. ||| He ,negation,1,1,coke,get,7.7618647,0.0
2649,James didn't get a coke. ||| He ,negation,1,0,coke,get,7.796913,0.0
2651,David got a coke. ||| He ,negation,1,1,coke,get,7.6685543,0.0
2651,David didn't get a coke. ||| He ,negation,1,0,coke,get,7.5102572,0.0
2653,Jessica got a coke. ||| She ,negation,1,1,coke,get,7.2302012,0.0
2653,Jessica didn't get a coke. ||| She ,negation,1,0,coke,get,6.8980474,0.0
2655,Linda got a coke. ||| She ,negation,1,1,coke,get,7.141047,0.0
2655,Linda didn't get a coke. ||| She ,negation,1,0,coke,get,7.016616,0.0
2657,Joseph got a coke. ||| He ,negation,1,1,coke,get,7.5788374,0.0
2657,Joseph didn't get a coke. ||| He ,negation,1,0,coke,get,7.466929,0.0
2659,Sarah got a coke. ||| She ,negation,1,1,coke,get,7.1247544,0.0
2659,Sarah didn't get a coke. ||| She ,negation,1,0,coke,get,6.9375477,0.0
2661,Elizabeth bought a coke. ||| She ,negation,1,1,coke,buy,7.527089,0.0
2661,Elizabeth didn't buy a coke. ||| She ,negation,1,0,coke,buy,7.3403053,0.0
2663,Thomas bought a coke. ||| He ,negation,1,1,coke,buy,8.046994,0.0
2663,Thomas didn't buy a coke. ||| He ,negation,1,0,coke,buy,8.163078,0.0
2665,Michael bought a coke. ||| He ,negation,1,1,coke,buy,7.363946,0.0
2665,Michael didn't buy a coke. ||| He ,negation,1,0,coke,buy,7.6273537,0.0
2667,James bought a coke. ||| He ,negation,1,1,coke,buy,7.4412026,0.0
2667,James didn't buy a coke. ||| He ,negation,1,0,coke,buy,7.798806,0.0
2669,Susan bought a coke. ||| She ,negation,1,1,coke,buy,7.154335,0.0
2669,Susan didn't buy a coke. ||| She ,negation,1,0,coke,buy,6.944337,0.0
2671,Jennifer bought a coke. ||| She ,negation,1,1,coke,buy,6.9379067,0.0
2671,Jennifer didn't buy a coke. ||| She ,negation,1,0,coke,buy,6.9068174,0.0
2673,Michael bought a coke. ||| He ,negation,1,1,coke,buy,7.363946,0.0
2673,Michael didn't buy a coke. ||| He ,negation,1,0,coke,buy,7.6273537,0.0
2675,Bob bought a coke. ||| He ,negation,1,1,coke,buy,7.163939,0.0
2675,Bob didn't buy a coke. ||| He ,negation,1,0,coke,buy,7.3013077,0.0
2677,Joseph bought a coke. ||| He ,negation,1,1,coke,buy,7.5361195,0.0
2677,Joseph didn't buy a coke. ||| He ,negation,1,0,coke,buy,7.381677,0.0
2679,Mary bought a coke. ||| She ,negation,1,1,coke,buy,7.1228023,0.0
2679,Mary didn't buy a coke. ||| She ,negation,1,0,coke,buy,7.003972,0.0
2681,Thomas made a coke. ||| He ,negation,1,1,coke,make,8.606627,0.0
2681,Thomas didn't make a coke. ||| He ,negation,1,0,coke,make,8.127002,0.0
