pair_id,sentence,type,pronoun,preferred,noun,verb,ll,np_ll
3623,Barbara brought a mojito. ||| She ,negation,1,1,mojito,bring,9.096787,0.0
3623,Barbara didn't bring a mojito. ||| She ,negation,1,0,mojito,bring,8.450798,0.0
3625,James brought a mojito. ||| He ,negation,1,1,mojito,bring,9.190669,0.0
3625,James didn't bring a mojito. ||| He ,negation,1,0,mojito,bring,8.269626,0.0
3627,John brought a mojito. ||| He ,negation,1,1,mojito,bring,9.071458,0.0
3627,John didn't bring a mojito. ||| He ,negation,1,0,mojito,bring,7.9385324,0.0
3629,John brought a mojito. ||| He ,negation,1,1,mojito,bring,9.071458,0.0
3629,John didn't bring a mojito. ||| He ,negation,1,0,mojito,bring,7.9385324,0.0
3631,Bob brought a mojito. ||| He ,negation,1,1,mojito,bring,8.895751,0.0
3631,Bob didn't bring a mojito. ||| He ,negation,1,0,mojito,bring,7.7581286,0.0
3633,Joseph brought a mojito. ||| He ,negation,1,1,mojito,bring,9.183064,0.0
3633,Joseph didn't bring a mojito. ||| He ,negation,1,0,mojito,bring,8.29112,0.0
3635,Barbara brought a mojito. ||| She ,negation,1,1,mojito,bring,9.096787,0.0
3635,Barbara didn't bring a mojito. ||| She ,negation,1,0,mojito,bring,8.450798,0.0
3637,Jessica brought a mojito. ||| She ,negation,1,1,mojito,bring,8.960992,0.0
3637,Jessica didn't bring a mojito. ||| She ,negation,1,0,mojito,bring,8.399595,0.0
3639,Bob brought a mojito. ||| He ,negation,1,1,mojito,bring,8.895751,0.0
3639,Bob didn't bring a mojito. ||| He ,negation,1,0,mojito,bring,7.7581286,0.0
3641,Bill got a mojito. ||| He ,negation,1,1,mojito,get,8.249375,0.0
3641,Bill didn't get a mojito. ||| He ,negation,1,0,mojito,get,7.6772966,0.0
3643,Jennifer got a mojito. ||| She ,negation,1,1,mojito,get,8.0376625,0.0
3643,Jennifer didn't get a mojito. ||| She ,negation,1,0,mojito,get,7.8490515,0.0
3645,Richard got a mojito. ||| He ,negation,1,1,mojito,get,8.242722,0.0
3645,Richard didn't get a mojito. ||| He ,negation,1,0,mojito,get,7.858133,0.0
3647,David got a mojito. ||| He ,negation,1,1,mojito,get,8.212656,0.0
3647,David didn't get a mojito. ||| He ,negation,1,0,mojito,get,7.670827,0.0
3649,Jennifer got a mojito. ||| She ,negation,1,1,mojito,get,8.0376625,0.0
3649,Jennifer didn't get a mojito. ||| She ,negation,1,0,mojito,get,7.8490515,0.0
3651,Susan got a mojito. ||| She ,negation,1,1,mojito,get,8.323102,0.0
3651,Susan didn't get a mojito. ||| She ,negation,1,0,mojito,get,7.837928,0.0
3653,Sarah got a mojito. ||| She ,negation,1,1,mojito,get,8.122324,0.0
3653,Sarah didn't get a mojito. ||| She ,negation,1,0,mojito,get,7.790338,0.0
3655,Bill got a mojito. ||| He ,negation,1,1,mojito,get,8.249375,0.0
3655,Bill didn't get a mojito. ||| He ,negation,1,0,mojito,get,7.6772966,0.0
3657,Jessica got a mojito. ||| She ,negation,1,1,mojito,get,7.9873,0.0
3657,Jessica didn't get a mojito. ||| She ,negation,1,0,mojito,get,7.917012,0.0
3659,Jessica got a mojito. ||| She ,negation,1,1,mojito,get,7.9873,0.0
3659,Jessica didn't get a mojito. ||| She ,negation,1,0,mojito,get,7.917012,0.0
3661,Jennifer bought a mojito. ||| She ,negation,1,1,mojito,buy,8.246817,0.0
3661,Jennifer didn't buy a mojito. ||| She ,negation,1,0,mojito,buy,8.198044,0.0
3663,Richard bought a mojito. ||| He ,negation,1,1,mojito,buy,8.413401,0.0
3663,Richard didn't buy a mojito. ||| He ,negation,1,0,mojito,buy,8.064749,0.0
3665,Bill bought a mojito. ||| He ,negation,1,1,mojito,buy,8.15454,0.0
3665,Bill didn't buy a mojito. ||| He ,negation,1,0,mojito,buy,7.781943,0.0
3667,Barbara bought a mojito. ||| She ,negation,1,1,mojito,buy,8.1225,0.0
3667,Barbara didn't buy a mojito. ||| She ,negation,1,0,mojito,buy,8.425064,0.0
3669,Thomas bought a mojito. ||| He ,negation,1,1,mojito,buy,8.383757,0.0
3669,Thomas didn't buy a mojito. ||| He ,negation,1,0,mojito,buy,8.211068,0.0
3671,Elizabeth bought a mojito. ||| She ,negation,1,1,mojito,buy,8.409316,0.0
3671,Elizabeth didn't buy a mojito. ||| She ,negation,1,0,mojito,buy,8.286313,0.0
3673,Barbara bought a mojito. ||| She ,negation,1,1,mojito,buy,8.1225,0.0
3673,Barbara didn't buy a mojito. ||| She ,negation,1,0,mojito,buy,8.425064,0.0
3675,John bought a mojito. ||| He ,negation,1,1,mojito,buy,7.9783545,0.0
3675,John didn't buy a mojito. ||| He ,negation,1,0,mojito,buy,7.7475786,0.0
3677,Nancy bought a mojito. ||| She ,negation,1,1,mojito,buy,8.063361,0.0
3677,Nancy didn't buy a mojito. ||| She ,negation,1,0,mojito,buy,8.064703,0.0
3679,Mary bought a mojito. ||| She ,negation,1,1,mojito,buy,8.2128725,0.0
3679,Mary didn't buy a mojito. ||| She ,negation,1,0,mojito,buy,8.015649,0.0
3681,David made a mojito. ||| He ,negation,1,1,mojito,make,8.617125,0.0
3681,David didn't make a mojito. ||| He ,negation,1,0,mojito,make,7.6788206,0.0
3683,Joseph made a mojito. ||| He ,negation,1,1,mojito,make,8.962252,0.0
3683,Joseph didn't make a mojito. ||| He ,negation,1,0,mojito,make,7.906019,0.0
3685,John made a mojito. ||| He ,negation,1,1,mojito,make,8.477201,0.0
3685,John didn't make a mojito. ||| He ,negation,1,0,mojito,make,7.53776,0.0
3687,Michael made a mojito. ||| He ,negation,1,1,mojito,make,8.554676,0.0
3687,Michael didn't make a mojito. ||| He ,negation,1,0,mojito,make,7.386632,0.0
3689,Bill made a mojito. ||| He ,negation,1,1,mojito,make,8.473064,0.0
3689,Bill didn't make a mojito. ||| He ,negation,1,0,mojito,make,7.6317844,0.0
3691,Jessica made a mojito. ||| She ,negation,1,1,mojito,make,8.496118,0.0
3691,Jessica didn't make a mojito. ||| She ,negation,1,0,mojito,make,7.969829,0.0
3693,Michael made a mojito. ||| He ,negation,1,1,mojito,make,8.554676,0.0
3693,Michael didn't make a mojito. ||| He ,negation,1,0,mojito,make,7.386632,0.0
3695,Joseph made a mojito. ||| He ,negation,1,1,mojito,make,8.962252,0.0
3695,Joseph didn't make a mojito. ||| He ,negation,1,0,mojito,make,7.906019,0.0
3697,James made a mojito. ||| He ,negation,1,1,mojito,make,8.720209,0.0
3697,James didn't make a mojito. ||| He ,negation,1,0,mojito,make,7.8251133,0.0
3699,Joseph made a mojito. ||| He ,negation,1,1,mojito,make,8.962252,0.0
3699,Joseph didn't make a mojito. ||| He ,negation,1,0,mojito,make,7.906019,0.0
3701,Richard had a mojito. ||| He ,negation,1,1,mojito,have,8.575714,0.0
3701,Richard didn't have a mojito. ||| He ,negation,1,0,mojito,have,8.058175,0.0
3703,Bob had a mojito. ||| He ,negation,1,1,mojito,have,8.582262,0.0
3703,Bob didn't have a mojito. ||| He ,negation,1,0,mojito,have,7.579797,0.0
3705,Mary had a mojito. ||| She ,negation,1,1,mojito,have,8.591528,0.0
3705,Mary didn't have a mojito. ||| She ,negation,1,0,mojito,have,8.005434,0.0
3707,Nancy had a mojito. ||| She ,negation,1,1,mojito,have,8.504501,0.0
3707,Nancy didn't have a mojito. ||| She ,negation,1,0,mojito,have,7.9214272,0.0
3709,James had a mojito. ||| He ,negation,1,1,mojito,have,8.665935,0.0
3709,James didn't have a mojito. ||| He ,negation,1,0,mojito,have,8.079698,0.0
3711,Thomas had a mojito. ||| He ,negation,1,1,mojito,have,8.757504,0.0
3711,Thomas didn't have a mojito. ||| He ,negation,1,0,mojito,have,8.148729,0.0
3713,Bill had a mojito. ||| He ,negation,1,1,mojito,have,8.653776,0.0
3713,Bill didn't have a mojito. ||| He ,negation,1,0,mojito,have,7.843972,0.0
3715,Richard had a mojito. ||| He ,negation,1,1,mojito,have,8.575714,0.0
3715,Richard didn't have a mojito. ||| He ,negation,1,0,mojito,have,8.058175,0.0
3717,John had a mojito. ||| He ,negation,1,1,mojito,have,8.59758,0.0
3717,John didn't have a mojito. ||| He ,negation,1,0,mojito,have,7.7977543,0.0
3719,Linda had a mojito. ||| She ,negation,1,1,mojito,have,8.52219,0.0
3719,Linda didn't have a mojito. ||| She ,negation,1,0,mojito,have,8.051084,0.0
3721,Susan slurped a mojito. ||| She ,negation,1,1,mojito,slurp,9.230621,0.0
3721,Susan didn't slurp a mojito. ||| She ,negation,1,0,mojito,slurp,7.740733,0.0
3723,Susan slurped a mojito. ||| She ,negation,1,1,mojito,slurp,9.230621,0.0
3723,Susan didn't slurp a mojito. ||| She ,negation,1,0,mojito,slurp,7.740733,0.0
3725,Mary slurped a mojito. ||| She ,negation,1,1,mojito,slurp,8.924958,0.0
3725,Mary didn't slurp a mojito. ||| She ,negation,1,0,mojito,slurp,7.76875,0.0
3727,David slurped a mojito. ||| He ,negation,1,1,mojito,slurp,9.193296,0.0
3727,David didn't slurp a mojito. ||| He ,negation,1,0,mojito,slurp,7.5328045,0.0
3729,Susan slurped a mojito. ||| She ,negation,1,1,mojito,slurp,9.230621,0.0
3729,Susan didn't slurp a mojito. ||| She ,negation,1,0,mojito,slurp,7.740733,0.0
3731,Karen slurped a mojito. ||| She ,negation,1,1,mojito,slurp,8.391342,0.0
3731,Karen didn't slurp a mojito. ||| She ,negation,1,0,mojito,slurp,7.6117406,0.0
3733,Karen slurped a mojito. ||| She ,negation,1,1,mojito,slurp,8.391342,0.0
3733,Karen didn't slurp a mojito. ||| She ,negation,1,0,mojito,slurp,7.6117406,0.0
3735,Elizabeth slurped a mojito. ||| She ,negation,1,1,mojito,slurp,9.164494,0.0
3735,Elizabeth didn't slurp a mojito. ||| She ,negation,1,0,mojito,slurp,7.9867916,0.0
3737,Bob slurped a mojito. ||| He ,negation,1,1,mojito,slurp,8.892384,0.0
3737,Bob didn't slurp a mojito. ||| He ,negation,1,0,mojito,slurp,7.2376857,0.0
3739,Bob slurped a mojito. ||| He ,negation,1,1,mojito,slurp,8.892384,0.0
3739,Bob didn't slurp a mojito. ||| He ,negation,1,0,mojito,slurp,7.2376857,0.0
3741,Bill downed a mojito. ||| He ,negation,1,1,mojito,down,9.042339,0.0
3741,Bill didn't down a mojito. ||| He ,negation,1,0,mojito,down,7.5877886,0.0
3743,Michael downed a mojito. ||| He ,negation,1,1,mojito,down,8.907904,0.0
3743,Michael didn't down a mojito. ||| He ,negation,1,0,mojito,down,7.376048,0.0
3745,Bill downed a mojito. ||| He ,negation,1,1,mojito,down,9.042339,0.0
3745,Bill didn't down a mojito. ||| He ,negation,1,0,mojito,down,7.5877886,0.0
3747,James downed a mojito. ||| He ,negation,1,1,mojito,down,9.146141,0.0
3747,James didn't down a mojito. ||| He ,negation,1,0,mojito,down,7.7620997,0.0
3749,Jessica downed a mojito. ||| She ,negation,1,1,mojito,down,9.026264,0.0
3749,Jessica didn't down a mojito. ||| She ,negation,1,0,mojito,down,7.998956,0.0
3751,Susan downed a mojito. ||| She ,negation,1,1,mojito,down,9.0078125,0.0
3751,Susan didn't down a mojito. ||| She ,negation,1,0,mojito,down,7.9634256,0.0
3753,Karen downed a mojito. ||| She ,negation,1,1,mojito,down,8.562233,0.0
3753,Karen didn't down a mojito. ||| She ,negation,1,0,mojito,down,7.5961742,0.0
3755,James downed a mojito. ||| He ,negation,1,1,mojito,down,9.146141,0.0
3755,James didn't down a mojito. ||| He ,negation,1,0,mojito,down,7.7620997,0.0
3757,Susan downed a mojito. ||| She ,negation,1,1,mojito,down,9.0078125,0.0
3757,Susan didn't down a mojito. ||| She ,negation,1,0,mojito,down,7.9634256,0.0
3759,Sarah downed a mojito. ||| She ,negation,1,1,mojito,down,8.804369,0.0
3759,Sarah didn't down a mojito. ||| She ,negation,1,0,mojito,down,7.8735714,0.0
3761,John poured a mojito. ||| He ,negation,1,1,mojito,pour,8.838119,0.0
3761,John didn't pour a mojito. ||| He ,negation,1,0,mojito,pour,7.43291,0.0
3763,James poured a mojito. ||| He ,negation,1,1,mojito,pour,9.139159,0.0
3763,James didn't pour a mojito. ||| He ,negation,1,0,mojito,pour,7.7710614,0.0
3765,Sarah poured a mojito. ||| She ,negation,1,1,mojito,pour,8.745221,0.0
3765,Sarah didn't pour a mojito. ||| She ,negation,1,0,mojito,pour,7.7164874,0.0
3767,Nancy poured a mojito. ||| She ,negation,1,1,mojito,pour,8.834853,0.0
3767,Nancy didn't pour a mojito. ||| She ,negation,1,0,mojito,pour,7.7695527,0.0
3769,David poured a mojito. ||| He ,negation,1,1,mojito,pour,9.118016,0.0
3769,David didn't pour a mojito. ||| He ,negation,1,0,mojito,pour,7.6855087,0.0
3771,Michael poured a mojito. ||| He ,negation,1,1,mojito,pour,9.166792,0.0
3771,Michael didn't pour a mojito. ||| He ,negation,1,0,mojito,pour,7.3502016,0.0
3773,Chris poured a mojito. ||| He ,negation,1,1,mojito,pour,8.99782,0.0
3773,Chris didn't pour a mojito. ||| He ,negation,1,0,mojito,pour,7.382249,0.0
3775,Nancy poured a mojito. ||| She ,negation,1,1,mojito,pour,8.834853,0.0
3775,Nancy didn't pour a mojito. ||| She ,negation,1,0,mojito,pour,7.7695527,0.0
3777,Joseph poured a mojito. ||| He ,negation,1,1,mojito,pour,9.115982,0.0
3777,Joseph didn't pour a mojito. ||| He ,negation,1,0,mojito,pour,7.7018166,0.0
3779,Thomas poured a mojito. ||| He ,negation,1,1,mojito,pour,9.134943,0.0
3779,Thomas didn't pour a mojito. ||| He ,negation,1,0,mojito,pour,7.9087954,0.0
3781,Thomas ordered a mojito. ||| He ,negation,1,1,mojito,order,9.024305,0.0
3781,Thomas didn't order a mojito. ||| He ,negation,1,0,mojito,order,7.5483065,0.0
3783,Michael ordered a mojito. ||| He ,negation,1,1,mojito,order,8.827608,0.0
3783,Michael didn't order a mojito. ||| He ,negation,1,0,mojito,order,7.010981,0.0
3785,Michael ordered a mojito. ||| He ,negation,1,1,mojito,order,8.827608,0.0
3785,Michael didn't order a mojito. ||| He ,negation,1,0,mojito,order,7.010981,0.0
3787,Michael ordered a mojito. ||| He ,negation,1,1,mojito,order,8.827608,0.0
3787,Michael didn't order a mojito. ||| He ,negation,1,0,mojito,order,7.010981,0.0
3789,Mary ordered a mojito. ||| She ,negation,1,1,mojito,order,8.639006,0.0
3789,Mary didn't order a mojito. ||| She ,negation,1,0,mojito,order,7.4396973,0.0
3791,Richard ordered a mojito. ||| He ,negation,1,1,mojito,order,8.870045,0.0
3791,Richard didn't order a mojito. ||| He ,negation,1,0,mojito,order,7.3668795,0.0
3793,Karen ordered a mojito. ||| She ,negation,1,1,mojito,order,8.396749,0.0
3793,Karen didn't order a mojito. ||| She ,negation,1,0,mojito,order,7.4361615,0.0
3795,Michael ordered a mojito. ||| He ,negation,1,1,mojito,order,8.827608,0.0
3795,Michael didn't order a mojito. ||| He ,negation,1,0,mojito,order,7.010981,0.0
3797,Thomas ordered a mojito. ||| He ,negation,1,1,mojito,order,9.024305,0.0
3797,Thomas didn't order a mojito. ||| He ,negation,1,0,mojito,order,7.5483065,0.0
3799,John ordered a mojito. ||| He ,negation,1,1,mojito,order,8.718877,0.0
3799,John didn't order a mojito. ||| He ,negation,1,0,mojito,order,7.0906477,0.0
3801,Richard drunk a caipirinha. ||| He ,negation,1,1,caipirinha,drink,8.082144,0.0
3801,Richard didn't drink a caipirinha. ||| He ,negation,1,0,caipirinha,drink,7.851301,0.0
3803,Nancy drunk a caipirinha. ||| She ,negation,1,1,caipirinha,drink,7.716624,0.0
3803,Nancy didn't drink a caipirinha. ||| She ,negation,1,0,caipirinha,drink,7.574462,0.0
3805,Bill drunk a caipirinha. ||| He ,negation,1,1,caipirinha,drink,8.028148,0.0
3805,Bill didn't drink a caipirinha. ||| He ,negation,1,0,caipirinha,drink,7.6730967,0.0
3807,Michael drunk a caipirinha. ||| He ,negation,1,1,caipirinha,drink,7.6535025,0.0
3807,Michael didn't drink a caipirinha. ||| He ,negation,1,0,caipirinha,drink,7.513899,0.0
3809,Elizabeth drunk a caipirinha. ||| She ,negation,1,1,caipirinha,drink,8.4922285,0.0
3809,Elizabeth didn't drink a caipirinha. ||| She ,negation,1,0,caipirinha,drink,8.232677,0.0
3811,Karen drunk a caipirinha. ||| She ,negation,1,1,caipirinha,drink,7.852429,0.0
3811,Karen didn't drink a caipirinha. ||| She ,negation,1,0,caipirinha,drink,7.809198,0.0
3813,Bob drunk a caipirinha. ||| He ,negation,1,1,caipirinha,drink,7.9314895,0.0
3813,Bob didn't drink a caipirinha. ||| He ,negation,1,0,caipirinha,drink,7.522149,0.0
3815,Mary drunk a caipirinha. ||| She ,negation,1,1,caipirinha,drink,8.333286,0.0
3815,Mary didn't drink a caipirinha. ||| She ,negation,1,0,caipirinha,drink,7.9642034,0.0
3817,Joseph drunk a caipirinha. ||| He ,negation,1,1,caipirinha,drink,7.9573145,0.0
3817,Joseph didn't drink a caipirinha. ||| He ,negation,1,0,caipirinha,drink,7.94883,0.0
3819,Thomas drunk a caipirinha. ||| He ,negation,1,1,caipirinha,drink,8.460752,0.0
3819,Thomas didn't drink a caipirinha. ||| He ,negation,1,0,caipirinha,drink,7.9827886,0.0
3821,David brought a caipirinha. ||| He ,negation,1,1,caipirinha,bring,8.894078,0.0
3821,David didn't bring a caipirinha. ||| He ,negation,1,0,caipirinha,bring,8.050799,0.0
3823,Chris brought a caipirinha. ||| He ,negation,1,1,caipirinha,bring,8.761183,0.0
3823,Chris didn't bring a caipirinha. ||| He ,negation,1,0,caipirinha,bring,7.7324085,0.0
3825,Joseph brought a caipirinha. ||| He ,negation,1,1,caipirinha,bring,8.863212,0.0
3825,Joseph didn't bring a caipirinha. ||| He ,negation,1,0,caipirinha,bring,8.444643,0.0
3827,Jennifer brought a caipirinha. ||| She ,negation,1,1,caipirinha,bring,9.028977,0.0
3827,Jennifer didn't bring a caipirinha. ||| She ,negation,1,0,caipirinha,bring,8.340547,0.0
3829,Chris brought a caipirinha. ||| He ,negation,1,1,caipirinha,bring,8.761183,0.0
3829,Chris didn't bring a caipirinha. ||| He ,negation,1,0,caipirinha,bring,7.7324085,0.0
3831,Richard brought a caipirinha. ||| He ,negation,1,1,caipirinha,bring,8.819976,0.0
3831,Richard didn't bring a caipirinha. ||| He ,negation,1,0,caipirinha,bring,8.1908,0.0
3833,Mary brought a caipirinha. ||| She ,negation,1,1,caipirinha,bring,8.657439,0.0
3833,Mary didn't bring a caipirinha. ||| She ,negation,1,0,caipirinha,bring,8.310953,0.0
3835,Sarah brought a caipirinha. ||| She ,negation,1,1,caipirinha,bring,9.031538,0.0
3835,Sarah didn't bring a caipirinha. ||| She ,negation,1,0,caipirinha,bring,8.352946,0.0
3837,David brought a caipirinha. ||| He ,negation,1,1,caipirinha,bring,8.894078,0.0
3837,David didn't bring a caipirinha. ||| He ,negation,1,0,caipirinha,bring,8.050799,0.0
3839,Richard brought a caipirinha. ||| He ,negation,1,1,caipirinha,bring,8.819976,0.0
3839,Richard didn't bring a caipirinha. ||| He ,negation,1,0,caipirinha,bring,8.1908,0.0
3841,James got a caipirinha. ||| He ,negation,1,1,caipirinha,get,8.064607,0.0
3841,James didn't get a caipirinha. ||| He ,negation,1,0,caipirinha,get,7.8981833,0.0
3843,James got a caipirinha. ||| He ,negation,1,1,caipirinha,get,8.064607,0.0
3843,James didn't get a caipirinha. ||| He ,negation,1,0,caipirinha,get,7.8981833,0.0
3845,Thomas got a caipirinha. ||| He ,negation,1,1,caipirinha,get,8.031157,0.0
3845,Thomas didn't get a caipirinha. ||| He ,negation,1,0,caipirinha,get,7.952153,0.0
3847,Sarah got a caipirinha. ||| She ,negation,1,1,caipirinha,get,8.137825,0.0
3847,Sarah didn't get a caipirinha. ||| She ,negation,1,0,caipirinha,get,8.002106,0.0
3849,Jessica got a caipirinha. ||| She ,negation,1,1,caipirinha,get,7.7424183,0.0
3849,Jessica didn't get a caipirinha. ||| She ,negation,1,0,caipirinha,get,8.034266,0.0
3851,Nancy got a caipirinha. ||| She ,negation,1,1,caipirinha,get,7.6265645,0.0
3851,Nancy didn't get a caipirinha. ||| She ,negation,1,0,caipirinha,get,7.4073567,0.0
3853,Jennifer got a caipirinha. ||| She ,negation,1,1,caipirinha,get,7.955275,0.0
3853,Jennifer didn't get a caipirinha. ||| She ,negation,1,0,caipirinha,get,7.9598904,0.0
3855,Richard got a caipirinha. ||| He ,negation,1,1,caipirinha,get,7.9271135,0.0
3855,Richard didn't get a caipirinha. ||| He ,negation,1,0,caipirinha,get,7.8665347,0.0
3857,Joseph got a caipirinha. ||| He ,negation,1,1,caipirinha,get,8.162327,0.0
3857,Joseph didn't get a caipirinha. ||| He ,negation,1,0,caipirinha,get,8.060113,0.0
3859,Nancy got a caipirinha. ||| She ,negation,1,1,caipirinha,get,7.6265645,0.0
3859,Nancy didn't get a caipirinha. ||| She ,negation,1,0,caipirinha,get,7.4073567,0.0
3861,Bill bought a caipirinha. ||| He ,negation,1,1,caipirinha,buy,7.891159,0.0
3861,Bill didn't buy a caipirinha. ||| He ,negation,1,0,caipirinha,buy,7.81347,0.0
3863,James bought a caipirinha. ||| He ,negation,1,1,caipirinha,buy,8.03772,0.0
3863,James didn't buy a caipirinha. ||| He ,negation,1,0,caipirinha,buy,8.110998,0.0
3865,Jessica bought a caipirinha. ||| She ,negation,1,1,caipirinha,buy,8.098531,0.0
3865,Jessica didn't buy a caipirinha. ||| She ,negation,1,0,caipirinha,buy,8.351256,0.0
3867,Nancy bought a caipirinha. ||| She ,negation,1,1,caipirinha,buy,7.49189,0.0
3867,Nancy didn't buy a caipirinha. ||| She ,negation,1,0,caipirinha,buy,7.9902005,0.0
3869,Bill bought a caipirinha. ||| He ,negation,1,1,caipirinha,buy,7.891159,0.0
3869,Bill didn't buy a caipirinha. ||| He ,negation,1,0,caipirinha,buy,7.81347,0.0
3871,Chris bought a caipirinha. ||| He ,negation,1,1,caipirinha,buy,7.863903,0.0
3871,Chris didn't buy a caipirinha. ||| He ,negation,1,0,caipirinha,buy,7.6314173,0.0
3873,Sarah bought a caipirinha. ||| She ,negation,1,1,caipirinha,buy,8.11086,0.0
3873,Sarah didn't buy a caipirinha. ||| She ,negation,1,0,caipirinha,buy,8.309166,0.0
3875,Thomas bought a caipirinha. ||| He ,negation,1,1,caipirinha,buy,8.083382,0.0
3875,Thomas didn't buy a caipirinha. ||| He ,negation,1,0,caipirinha,buy,8.202605,0.0
3877,Thomas bought a caipirinha. ||| He ,negation,1,1,caipirinha,buy,8.083382,0.0
3877,Thomas didn't buy a caipirinha. ||| He ,negation,1,0,caipirinha,buy,8.202605,0.0
3879,Chris bought a caipirinha. ||| He ,negation,1,1,caipirinha,buy,7.863903,0.0
3879,Chris didn't buy a caipirinha. ||| He ,negation,1,0,caipirinha,buy,7.6314173,0.0
3881,Bill made a caipirinha. ||| He ,negation,1,1,caipirinha,make,8.195736,0.0
3881,Bill didn't make a caipirinha. ||| He ,negation,1,0,caipirinha,make,7.927387,0.0
3883,Joseph made a caipirinha. ||| He ,negation,1,1,caipirinha,make,8.756771,0.0
3883,Joseph didn't make a caipirinha. ||| He ,negation,1,0,caipirinha,make,8.471193,0.0
3885,Karen made a caipirinha. ||| She ,negation,1,1,caipirinha,make,8.186239,0.0
3885,Karen didn't make a caipirinha. ||| She ,negation,1,0,caipirinha,make,7.9999185,0.0
3887,Joseph made a caipirinha. ||| He ,negation,1,1,caipirinha,make,8.756771,0.0
3887,Joseph didn't make a caipirinha. ||| He ,negation,1,0,caipirinha,make,8.471193,0.0
3889,Elizabeth made a caipirinha. ||| She ,negation,1,1,caipirinha,make,8.546321,0.0
3889,Elizabeth didn't make a caipirinha. ||| She ,negation,1,0,caipirinha,make,8.47336,0.0
3891,James made a caipirinha. ||| He ,negation,1,1,caipirinha,make,8.764783,0.0
3891,James didn't make a caipirinha. ||| He ,negation,1,0,caipirinha,make,8.205009,0.0
3893,Barbara made a caipirinha. ||| She ,negation,1,1,caipirinha,make,8.261362,0.0
3893,Barbara didn't make a caipirinha. ||| She ,negation,1,0,caipirinha,make,8.201468,0.0
3895,John made a caipirinha. ||| He ,negation,1,1,caipirinha,make,8.419191,0.0
3895,John didn't make a caipirinha. ||| He ,negation,1,0,caipirinha,make,7.9235873,0.0
3897,Jennifer made a caipirinha. ||| She ,negation,1,1,caipirinha,make,8.6095495,0.0
3897,Jennifer didn't make a caipirinha. ||| She ,negation,1,0,caipirinha,make,8.219364,0.0
3899,Susan made a caipirinha. ||| She ,negation,1,1,caipirinha,make,8.600794,0.0
3899,Susan didn't make a caipirinha. ||| She ,negation,1,0,caipirinha,make,8.367134,0.0
3901,Sarah had a caipirinha. ||| She ,negation,1,1,caipirinha,have,8.670193,0.0
3901,Sarah didn't have a caipirinha. ||| She ,negation,1,0,caipirinha,have,8.413497,0.0
3903,Michael had a caipirinha. ||| He ,negation,1,1,caipirinha,have,8.487006,0.0
3903,Michael didn't have a caipirinha. ||| He ,negation,1,0,caipirinha,have,8.104095,0.0
3905,Chris had a caipirinha. ||| He ,negation,1,1,caipirinha,have,8.453425,0.0
3905,Chris didn't have a caipirinha. ||| He ,negation,1,0,caipirinha,have,7.8955216,0.0
3907,Nancy had a caipirinha. ||| She ,negation,1,1,caipirinha,have,8.086583,0.0
3907,Nancy didn't have a caipirinha. ||| She ,negation,1,0,caipirinha,have,7.9875965,0.0
3909,Thomas had a caipirinha. ||| He ,negation,1,1,caipirinha,have,8.554474,0.0
3909,Thomas didn't have a caipirinha. ||| He ,negation,1,0,caipirinha,have,8.42829,0.0
3911,Michael had a caipirinha. ||| He ,negation,1,1,caipirinha,have,8.487006,0.0
3911,Michael didn't have a caipirinha. ||| He ,negation,1,0,caipirinha,have,8.104095,0.0
3913,Richard had a caipirinha. ||| He ,negation,1,1,caipirinha,have,8.318961,0.0
3913,Richard didn't have a caipirinha. ||| He ,negation,1,0,caipirinha,have,8.260196,0.0
3915,Nancy had a caipirinha. ||| She ,negation,1,1,caipirinha,have,8.086583,0.0
3915,Nancy didn't have a caipirinha. ||| She ,negation,1,0,caipirinha,have,7.9875965,0.0
3917,John had a caipirinha. ||| He ,negation,1,1,caipirinha,have,8.470396,0.0
3917,John didn't have a caipirinha. ||| He ,negation,1,0,caipirinha,have,8.172344,0.0
3919,Chris had a caipirinha. ||| He ,negation,1,1,caipirinha,have,8.453425,0.0
3919,Chris didn't have a caipirinha. ||| He ,negation,1,0,caipirinha,have,7.8955216,0.0
3921,Bill slurped a caipirinha. ||| He ,negation,1,1,caipirinha,slurp,8.568692,0.0
3921,Bill didn't slurp a caipirinha. ||| He ,negation,1,0,caipirinha,slurp,7.5573826,0.0
3923,James slurped a caipirinha. ||| He ,negation,1,1,caipirinha,slurp,9.289357,0.0
3923,James didn't slurp a caipirinha. ||| He ,negation,1,0,caipirinha,slurp,7.8427196,0.0
3925,Susan slurped a caipirinha. ||| She ,negation,1,1,caipirinha,slurp,9.5248785,0.0
3925,Susan didn't slurp a caipirinha. ||| She ,negation,1,0,caipirinha,slurp,8.084016,0.0
3927,James slurped a caipirinha. ||| He ,negation,1,1,caipirinha,slurp,9.289357,0.0
3927,James didn't slurp a caipirinha. ||| He ,negation,1,0,caipirinha,slurp,7.8427196,0.0
3929,Mary slurped a caipirinha. ||| She ,negation,1,1,caipirinha,slurp,9.268103,0.0
3929,Mary didn't slurp a caipirinha. ||| She ,negation,1,0,caipirinha,slurp,7.985241,0.0
3931,Richard slurped a caipirinha. ||| He ,negation,1,1,caipirinha,slurp,8.9872,0.0
3931,Richard didn't slurp a caipirinha. ||| He ,negation,1,0,caipirinha,slurp,7.792908,0.0
3933,James slurped a caipirinha. ||| He ,negation,1,1,caipirinha,slurp,9.289357,0.0
